num_doc,tipo_cliente,grupo_riesgo
688769754876.0,adicion,t1
727971304921.0,objetivo,t6
767543141448.0,objetivo,t7
813669176096.0,adicion,t4
873005269764.0,objetivo,t3
64680425074.0,adicion,t6
65354135636.0,adicion,t6
181999717084.0,objetivo,t6
207346013142.0,adicion,t5
218791931940.0,objetivo,t1
305989595724.0,adicion,t5
353219621507.0,objetivo,t5
441345136420.0,adicion,t3
460977341736.0,adicion,t1
531579241738.0,objetivo,t6
616433516983.0,adicion,t5
620590660755.0,adicion,t6
633870058646.0,adicion,t5
686156688789.0,adicion,t5
738554474353.0,objetivo,t5
745651925957.0,objetivo,t6
749587334601.0,objetivo,t2
757617799630.0,adicion,t4
766567330189.0,objetivo,t6
798218651926.0,objetivo,t4
911988501507.0,objetivo,t5
928454706135.0,objetivo,t6
933710739324.0,objetivo,t1
953939321602.0,objetivo,t1
969573532818.0,objetivo,t7
982826740943.0,objetivo,t5
39254584756.0,adicion,t2
43694368061.0,adicion,t1
60098160271.0,objetivo,t7
75580682491.0,adicion,t2
161855029969.0,adicion,t4
195472022174.0,adicion,t1
260383909791.0,adicion,t6
273034853343.0,adicion,t3
280481710218.0,objetivo,t6
288949670385.0,objetivo,t5
310084354520.0,objetivo,t6
369051618246.0,adicion,t4
386753259746.0,adicion,t6
526487768228.0,adicion,t5
554152853555.0,objetivo,t6
568830762604.0,objetivo,t2
575555086517.0,adicion,t6
585297934807.0,objetivo,t7
597333226733.0,objetivo,t6
616559081679.0,adicion,t4
618577478895.0,objetivo,t5
627074531676.0,adicion,t6
729734373381.0,adicion,t4
752632187820.0,objetivo,t6
782475896599.0,adicion,t3
858873204441.0,objetivo,t5
867345523616.0,objetivo,t5
963814635313.0,objetivo,t6
965931822901.0,adicion,t5
979760195145.0,objetivo,t5
14274036052.0,adicion,t4
54263990919.0,adicion,t5
66292925204.0,objetivo,t4
81713491571.0,adicion,t4
100611141851.0,objetivo,t5
134528064403.0,adicion,t3
208811508800.0,adicion,t3
270519007538.0,adicion,t5
341485507165.0,adicion,t5
371024404803.0,adicion,t3
405234361528.0,objetivo,t6
563412500773.0,objetivo,t3
581102089510.0,adicion,t6
598183782946.0,adicion,t6
635495838865.0,adicion,t4
653273296613.0,adicion,t6
674152611663.0,objetivo,t5
723998857659.0,objetivo,t6
724730914138.0,objetivo,t5
732226710830.0,objetivo,t5
804311994674.0,adicion,t5
830380496192.0,objetivo,t6
851383412694.0,adicion,t4
882076058342.0,adicion,t5
882702576414.0,objetivo,t5
919197553913.0,adicion,t7
971113628168.0,adicion,t6
987656882255.0,adicion,t4
3148969715.0,adicion,t6
3439255405.0,adicion,t6
9486980064.0,adicion,t5
15393782261.0,adicion,t4
85916496721.0,objetivo,t7
100293270956.0,adicion,t5
105247979847.0,objetivo,t7
114410577250.0,objetivo,t2
125412780075.0,adicion,t1
150591324886.0,objetivo,t5
198047663403.0,objetivo,t4
203971007356.0,objetivo,t5
205997932695.0,objetivo,t5
287724545067.0,objetivo,t6
289875124323.0,objetivo,t6
300367791206.0,objetivo,t6
326639137463.0,adicion,t6
340824296239.0,adicion,t7
383973558121.0,objetivo,t7
393254723064.0,adicion,t3
475252567990.0,objetivo,t4
497681737446.0,adicion,t6
504501497129.0,objetivo,t6
532757714524.0,adicion,t6
565834883508.0,objetivo,t5
617403985932.0,objetivo,t6
646934232639.0,adicion,t1
691635712456.0,objetivo,t7
735150951238.0,objetivo,t6
768417566582.0,objetivo,t6
778261806547.0,objetivo,t5
787638624827.0,adicion,t5
791372974168.0,objetivo,t7
795326756850.0,adicion,t7
919495149539.0,adicion,t4
985012537215.0,objetivo,t6
723533303.0,objetivo,t6
61512531294.0,objetivo,t6
71659984883.0,objetivo,t2
76008617230.0,objetivo,t7
124962765843.0,adicion,t3
129289805921.0,adicion,t6
190236614019.0,adicion,t2
204253058708.0,objetivo,t6
212446632696.0,adicion,t5
250760296865.0,objetivo,t5
301705096270.0,adicion,t5
355862477054.0,adicion,t5
369531440302.0,adicion,t6
422803968580.0,adicion,t1
447756429327.0,adicion,t6
492171685587.0,adicion,t1
496549791471.0,adicion,t2
611019474989.0,adicion,t5
631860138340.0,objetivo,t3
643323921017.0,adicion,t5
675999055412.0,objetivo,t6
676567100809.0,adicion,t6
842702192045.0,objetivo,t6
850796068582.0,objetivo,t6
871399140922.0,objetivo,t6
876271527227.0,objetivo,t1
971355206468.0,adicion,t6
989924334423.0,objetivo,t4
29069583456.0,objetivo,t5
56761984559.0,adicion,t5
138296700886.0,adicion,t5
146179932121.0,adicion,t3
160602196754.0,adicion,t6
182262598422.0,objetivo,t1
184963078763.0,adicion,t5
215853624369.0,adicion,t3
225796630317.0,adicion,t5
262528390883.0,adicion,t6
272281515226.0,objetivo,t6
286624977053.0,adicion,t4
297238172290.0,objetivo,t7
313524660963.0,adicion,t2
321669559683.0,objetivo,t6
339210571182.0,adicion,t1
353295885761.0,objetivo,t6
355565111582.0,adicion,t4
377596030916.0,adicion,t5
397711931035.0,adicion,t3
574227709905.0,adicion,t6
577249081708.0,adicion,t6
677308260386.0,adicion,t4
718860460878.0,adicion,t6
733706119248.0,adicion,t3
763183630123.0,adicion,t5
900408477289.0,adicion,t7
952810713488.0,objetivo,t7
963221449822.0,objetivo,t6
973270952023.0,objetivo,t6
984632163150.0,adicion,t1
47452718211.0,objetivo,t6
48110687933.0,adicion,t3
60220930523.0,adicion,t1
108357213407.0,adicion,t5
140298182472.0,objetivo,t5
144495645777.0,adicion,t3
160202378049.0,adicion,t6
300371888387.0,objetivo,t3
311104393196.0,objetivo,t5
321760093173.0,adicion,t6
322473991241.0,objetivo,t6
332352429394.0,adicion,t6
335017059352.0,adicion,t5
392560268460.0,objetivo,t5
392942529238.0,adicion,t3
399741175992.0,adicion,t5
406859763886.0,objetivo,t5
522240925562.0,adicion,t6
542102959783.0,objetivo,t5
551920999097.0,adicion,t6
561038964463.0,adicion,t1
563443819340.0,adicion,t6
624905186622.0,objetivo,t6
637629122780.0,adicion,t4
792294769296.0,objetivo,t6
803691718576.0,adicion,t6
817168368260.0,objetivo,t4
855795374160.0,objetivo,t3
911560725816.0,adicion,t3
978612978466.0,adicion,t5
15321206538.0,objetivo,t6
30534078765.0,adicion,t7
61300522007.0,adicion,t6
85341554891.0,objetivo,t6
150605620086.0,adicion,t1
188317899074.0,adicion,t5
243648196040.0,adicion,t7
271209508819.0,adicion,t7
292000720277.0,objetivo,t7
354516150206.0,adicion,t1
374891113584.0,objetivo,t6
381763879123.0,objetivo,t1
423914644412.0,adicion,t6
467742542504.0,adicion,t5
488401416634.0,objetivo,t4
501372655350.0,adicion,t5
506803176902.0,objetivo,t4
617981026700.0,adicion,t5
637198789937.0,adicion,t3
746466196228.0,objetivo,t6
809419216585.0,adicion,t6
826089356550.0,adicion,t3
881812202619.0,adicion,t5
903586749026.0,adicion,t7
921778522581.0,adicion,t6
924794709681.0,adicion,t3
940542973782.0,adicion,t6
970038693148.0,adicion,t6
979687351589.0,adicion,t5
85988418911.0,adicion,t6
199184963446.0,adicion,t6
221332167547.0,adicion,t2
227281920906.0,objetivo,t4
233883658616.0,objetivo,t6
291198084810.0,adicion,t6
307394265485.0,objetivo,t5
322882287348.0,adicion,t4
343072083293.0,objetivo,t1
343619799980.0,adicion,t5
354302475728.0,adicion,t5
367875451436.0,adicion,t4
414086660758.0,adicion,t6
415898014309.0,adicion,t7
427445674432.0,adicion,t5
470502339809.0,adicion,t5
531149590709.0,objetivo,t5
560728979463.0,objetivo,t6
638213819057.0,adicion,t5
713860801927.0,adicion,t1
729391164882.0,objetivo,t1
754876931768.0,adicion,t6
852735556434.0,objetivo,t4
897584194792.0,adicion,t5
898775316739.0,adicion,t5
915297557156.0,adicion,t1
920034232791.0,objetivo,t5
961110775397.0,adicion,t6
66865005499.0,adicion,t5
69720658244.0,adicion,t1
77433647716.0,adicion,t4
179259230847.0,objetivo,t2
196984613724.0,objetivo,t3
200107381470.0,objetivo,t6
209404638164.0,adicion,t3
210374032117.0,adicion,t6
238985480297.0,objetivo,t5
267587755716.0,objetivo,t6
276921980985.0,objetivo,t1
313290961313.0,objetivo,t7
337964543843.0,adicion,t7
356494079826.0,objetivo,t3
365175811680.0,adicion,t4
422902149558.0,adicion,t1
499992142394.0,adicion,t4
642691002394.0,adicion,t6
763506050834.0,adicion,t4
809808189504.0,adicion,t6
883629403368.0,adicion,t4
898810074731.0,adicion,t4
910004416279.0,objetivo,t4
52726578371.0,adicion,t3
134392486827.0,objetivo,t5
184714499253.0,adicion,t5
189984340022.0,objetivo,t5
194437412981.0,objetivo,t5
327281250801.0,adicion,t5
331561967092.0,objetivo,t7
357961103678.0,adicion,t5
384440520043.0,objetivo,t5
431338384089.0,adicion,t6
497285923583.0,adicion,t5
510571546909.0,adicion,t1
514018725852.0,adicion,t1
621326555373.0,objetivo,t6
703279686765.0,objetivo,t4
715641233082.0,objetivo,t3
754398879049.0,adicion,t6
762828187718.0,adicion,t6
807703188112.0,adicion,t7
815217485373.0,objetivo,t3
818791871924.0,adicion,t4
913544869138.0,adicion,t6
975399546790.0,adicion,t6
980965446113.0,objetivo,t3
27439799782.0,adicion,t4
39328801345.0,adicion,t5
41503732124.0,objetivo,t7
43095158460.0,objetivo,t4
53364983170.0,adicion,t6
81121471241.0,adicion,t4
139601036602.0,adicion,t3
247462509231.0,objetivo,t6
331231939533.0,adicion,t6
349674370440.0,adicion,t6
352666084449.0,objetivo,t5
354778885120.0,adicion,t6
463173530933.0,adicion,t6
510260956580.0,adicion,t4
540617942827.0,adicion,t7
552383615776.0,adicion,t5
588389278494.0,objetivo,t7
614113350288.0,adicion,t6
648795018120.0,objetivo,t6
677978439364.0,adicion,t5
719521025872.0,adicion,t6
759102453553.0,objetivo,t6
785902961045.0,objetivo,t6
813435989327.0,objetivo,t2
861968436039.0,objetivo,t4
954030850068.0,adicion,t2
954970614073.0,objetivo,t7
960114348015.0,adicion,t7
12197555051.0,adicion,t4
16669184887.0,adicion,t7
52599817207.0,objetivo,t5
87969403127.0,objetivo,t8
98678971856.0,objetivo,t6
247246442684.0,objetivo,t3
299017876865.0,objetivo,t3
316330331094.0,objetivo,t3
392608997154.0,adicion,t6
403453123282.0,adicion,t5
439554340970.0,adicion,t6
481254362304.0,objetivo,t6
533729398248.0,adicion,t7
583691681464.0,objetivo,t6
586378800842.0,adicion,t5
624323462338.0,adicion,t6
756621886316.0,objetivo,t6
763935027692.0,adicion,t6
772688023891.0,adicion,t6
787897799405.0,objetivo,t5
788850405181.0,adicion,t3
817367090717.0,adicion,t5
863725095045.0,adicion,t6
950112836030.0,adicion,t2
977837380730.0,adicion,t4
7110894928.0,adicion,t3
32638896046.0,adicion,t5
34034178767.0,adicion,t5
66955574601.0,adicion,t5
83920768762.0,objetivo,t7
163343716942.0,adicion,t2
164888073503.0,objetivo,t4
206812166182.0,objetivo,t6
258708088911.0,objetivo,t5
268868874371.0,objetivo,t6
296352674429.0,adicion,t3
378943065305.0,adicion,t5
379969666967.0,objetivo,t7
385917259338.0,objetivo,t7
389592715991.0,adicion,t7
391700130570.0,adicion,t5
398722815481.0,adicion,t6
422350034493.0,objetivo,t4
437351970934.0,adicion,t5
473538109062.0,adicion,t1
572576467997.0,adicion,t6
607750931771.0,adicion,t5
656849063915.0,objetivo,t2
694675287255.0,adicion,t1
760134637897.0,adicion,t5
763329321394.0,adicion,t5
765621029934.0,adicion,t2
788627652056.0,objetivo,t6
804189435699.0,objetivo,t4
819972435577.0,adicion,t6
823093533241.0,adicion,t4
832733448894.0,objetivo,t4
841068895011.0,adicion,t2
913993476017.0,objetivo,t6
914196949180.0,adicion,t6
934442933148.0,objetivo,t5
960416335524.0,objetivo,t6
39020229595.0,adicion,t4
45029740501.0,objetivo,t6
82979493535.0,objetivo,t2
105026611367.0,adicion,t5
116767686146.0,objetivo,t5
122616671537.0,adicion,t3
296105460024.0,objetivo,t2
323987818906.0,objetivo,t6
354617625988.0,objetivo,t4
365955347355.0,adicion,t5
485005189079.0,adicion,t7
502500059000.0,objetivo,t2
512529743890.0,objetivo,t6
518748510501.0,adicion,t6
527866038664.0,objetivo,t1
604027869904.0,objetivo,t3
610425218401.0,adicion,t6
647363964111.0,objetivo,t5
658353370636.0,adicion,t1
712773811607.0,adicion,t4
726530834831.0,objetivo,t6
758637731870.0,adicion,t5
766488040379.0,objetivo,t5
788538807682.0,objetivo,t5
793852346929.0,objetivo,t7
817337219127.0,adicion,t5
818387740722.0,adicion,t6
839958839639.0,adicion,t6
843517659814.0,objetivo,t2
932137145177.0,adicion,t1
935687898899.0,adicion,t6
939066537769.0,objetivo,t4
939494477522.0,adicion,t6
945545760550.0,adicion,t2
993029542841.0,adicion,t7
59397684260.0,adicion,t2
61633691424.0,objetivo,t6
119667614784.0,objetivo,t6
149415301985.0,adicion,t5
210338321868.0,objetivo,t5
212254100042.0,adicion,t5
246270396302.0,objetivo,t6
319814994358.0,adicion,t5
435102564156.0,objetivo,t7
455613755412.0,adicion,t4
493154813088.0,adicion,t5
541352250031.0,adicion,t2
608147370233.0,adicion,t7
611127529547.0,adicion,t4
616699614606.0,adicion,t7
628180457953.0,adicion,t6
653143634752.0,objetivo,t7
666900700261.0,adicion,t1
744385163628.0,objetivo,t6
777357213668.0,objetivo,t5
799195194819.0,objetivo,t6
816785400415.0,objetivo,t8
871513445527.0,adicion,t5
903100933910.0,objetivo,t7
960592725570.0,adicion,t6
964509171286.0,adicion,t1
329097195.0,objetivo,t6
66407961451.0,adicion,t1
113898721446.0,objetivo,t6
118430541817.0,adicion,t1
154851012081.0,adicion,t7
158535427189.0,objetivo,t7
177993076440.0,objetivo,t7
187720669124.0,objetivo,t6
295471793036.0,objetivo,t4
363077419984.0,adicion,t4
365063307580.0,adicion,t2
393351966587.0,objetivo,t6
398816683899.0,objetivo,t6
430282728129.0,objetivo,t7
520676924602.0,objetivo,t5
554111933623.0,adicion,t4
566221347429.0,adicion,t5
576563361204.0,objetivo,t7
624292089966.0,adicion,t2
645881818851.0,adicion,t6
707124769230.0,adicion,t3
719025235221.0,adicion,t4
755935371042.0,objetivo,t3
805023340456.0,adicion,t6
813631992135.0,adicion,t5
835526747211.0,adicion,t4
835635943130.0,objetivo,t3
909294308886.0,adicion,t7
930705270214.0,adicion,t3
63551805861.0,adicion,t1
293413889715.0,objetivo,t5
325265266811.0,adicion,t5
352512918529.0,objetivo,t7
366824548777.0,adicion,t6
382797291898.0,objetivo,t2
406267858988.0,objetivo,t5
406499219252.0,adicion,t5
418272403480.0,adicion,t5
495566760312.0,objetivo,t7
512256788085.0,objetivo,t6
608049346900.0,objetivo,t5
638758829322.0,adicion,t5
641546403959.0,adicion,t2
655762991742.0,objetivo,t3
684603677654.0,objetivo,t6
701552540725.0,adicion,t6
746001883045.0,objetivo,t6
788311663851.0,objetivo,t6
807776221619.0,objetivo,t3
816847484462.0,objetivo,t6
839136615750.0,objetivo,t6
855246073271.0,adicion,t6
888375250291.0,adicion,t5
889289619159.0,objetivo,t5
985225317554.0,adicion,t7
999786282122.0,adicion,t6
4656366807.0,adicion,t7
19288064941.0,adicion,t2
66935683176.0,adicion,t4
70000624520.0,objetivo,t6
73215058018.0,adicion,t3
98287034357.0,adicion,t2
109006405517.0,objetivo,t6
265718768889.0,objetivo,t3
268922430078.0,objetivo,t3
335323987341.0,adicion,t4
394174958725.0,adicion,t1
497832629943.0,objetivo,t4
549124145259.0,objetivo,t7
579603113486.0,objetivo,t5
580101045440.0,objetivo,t1
593063123522.0,adicion,t6
603619095657.0,adicion,t4
604746498787.0,objetivo,t5
607654325988.0,objetivo,t6
654014698451.0,objetivo,t4
708618217941.0,adicion,t6
772126466598.0,adicion,t6
788694308215.0,adicion,t6
802766205852.0,adicion,t5
818974903102.0,adicion,t2
830480604396.0,objetivo,t7
848698493902.0,objetivo,t5
855705944695.0,objetivo,t1
869574576984.0,adicion,t5
878263048232.0,adicion,t6
904991168592.0,objetivo,t5
996615446001.0,objetivo,t2
42425036754.0,adicion,t4
79912914158.0,objetivo,t6
108280755650.0,objetivo,t6
129018696354.0,adicion,t7
150885714651.0,adicion,t7
185885715256.0,objetivo,t6
210591728996.0,objetivo,t6
240064797423.0,adicion,t5
240623436838.0,adicion,t1
285085495286.0,objetivo,t6
337565254704.0,adicion,t5
370644436477.0,adicion,t3
388358848397.0,objetivo,t6
440219215224.0,adicion,t6
529020580691.0,adicion,t5
541441821733.0,adicion,t5
579202426376.0,adicion,t5
602828147128.0,objetivo,t4
610435770108.0,adicion,t5
636934899348.0,objetivo,t7
648528993972.0,adicion,t4
762831259382.0,adicion,t1
807180117979.0,objetivo,t5
851687673600.0,adicion,t6
889515161554.0,objetivo,t6
895132455358.0,objetivo,t5
946570641533.0,adicion,t4
95095812162.0,objetivo,t7
101772502639.0,adicion,t3
106847816254.0,adicion,t1
122113466897.0,adicion,t3
126274243698.0,adicion,t6
138293900475.0,adicion,t4
156985605873.0,objetivo,t4
185884972273.0,adicion,t6
204766446224.0,objetivo,t5
289698043356.0,adicion,t6
363057072542.0,objetivo,t7
371203863610.0,adicion,t6
371474248323.0,objetivo,t7
387353016039.0,adicion,t1
394439439569.0,objetivo,t3
422314205348.0,adicion,t6
452171985753.0,objetivo,t5
453033461432.0,objetivo,t7
499989760686.0,adicion,t3
529888959908.0,objetivo,t6
548389600129.0,objetivo,t6
619756045473.0,objetivo,t7
645515813126.0,adicion,t5
676086158942.0,objetivo,t7
725371579479.0,adicion,t5
726412290690.0,adicion,t4
789021089958.0,objetivo,t7
815761999485.0,adicion,t3
824952577217.0,adicion,t5
878732812926.0,adicion,t3
935410740679.0,adicion,t5
987940613646.0,objetivo,t7
59844919967.0,adicion,t7
61561271713.0,objetivo,t6
133484184771.0,adicion,t6
198439918819.0,adicion,t5
208382544468.0,adicion,t6
219353797114.0,objetivo,t1
256330269046.0,adicion,t6
266079616707.0,adicion,t6
270450180015.0,objetivo,t2
305748413872.0,adicion,t7
315881126214.0,objetivo,t5
367427250844.0,objetivo,t6
413769292482.0,adicion,t5
505235557974.0,adicion,t2
521992089124.0,adicion,t3
573758730647.0,adicion,t6
651627773536.0,adicion,t5
732653530653.0,adicion,t1
760479018897.0,adicion,t1
796518668516.0,adicion,t6
828522262067.0,objetivo,t6
852885924709.0,objetivo,t6
891629864036.0,adicion,t5
922293308498.0,adicion,t6
951799957741.0,objetivo,t6
1285504146.0,adicion,t6
44779830100.0,objetivo,t5
95298755054.0,objetivo,t1
114949554215.0,objetivo,t7
135968747540.0,objetivo,t6
175404095509.0,adicion,t1
194244099855.0,adicion,t6
201378264504.0,objetivo,t7
317389912127.0,adicion,t5
382894637137.0,adicion,t5
387111308579.0,objetivo,t5
390261951391.0,objetivo,t5
423307599852.0,objetivo,t5
489138180323.0,adicion,t3
498116400495.0,adicion,t5
521090622331.0,adicion,t3
572096719236.0,adicion,t5
639380817843.0,adicion,t6
696336706899.0,objetivo,t6
751806842449.0,adicion,t5
771498924173.0,objetivo,t5
861738270581.0,objetivo,t3
862218145852.0,adicion,t3
880330180374.0,objetivo,t7
895189942806.0,objetivo,t6
925775765834.0,objetivo,t4
936657386936.0,objetivo,t3
11562419702.0,adicion,t6
51271265423.0,adicion,t5
108807489342.0,adicion,t3
145800911204.0,objetivo,t6
179479754132.0,adicion,t2
184515134384.0,adicion,t6
222968034155.0,objetivo,t6
231924281353.0,objetivo,t7
293033514541.0,adicion,t4
299555092071.0,adicion,t6
341303758954.0,adicion,t5
346352902360.0,adicion,t5
349894941566.0,adicion,t3
368789511124.0,adicion,t4
420358009750.0,adicion,t6
437683237854.0,objetivo,t3
444792610850.0,adicion,t5
512702960734.0,objetivo,t5
534898802936.0,adicion,t6
537169245680.0,objetivo,t4
546536259680.0,objetivo,t5
568830422697.0,objetivo,t7
569015443738.0,objetivo,t4
691051852491.0,adicion,t5
705775784124.0,objetivo,t7
715637080721.0,objetivo,t7
727383150662.0,objetivo,t6
741665320735.0,adicion,t6
814812404179.0,adicion,t6
895179024618.0,adicion,t6
961280935586.0,objetivo,t4
7489602032.0,adicion,t6
57229126097.0,objetivo,t6
109570898656.0,adicion,t3
162852846384.0,objetivo,t1
200523039673.0,adicion,t6
213779309475.0,adicion,t6
233033139563.0,objetivo,t7
252469121180.0,adicion,t3
297908044258.0,objetivo,t6
337407794051.0,objetivo,t6
385234261362.0,adicion,t5
417200448630.0,objetivo,t6
479518475074.0,objetivo,t5
547280240376.0,objetivo,t6
694101241436.0,objetivo,t6
720188271463.0,objetivo,t5
732384240692.0,adicion,t4
733474301251.0,adicion,t7
859735120771.0,objetivo,t4
916645989731.0,objetivo,t5
1002189849.0,adicion,t5
295278973104.0,adicion,t4
408089464291.0,adicion,t5
416273017442.0,adicion,t5
439658017643.0,objetivo,t3
450303204067.0,objetivo,t6
488335450368.0,objetivo,t5
519797587322.0,adicion,t6
549496499727.0,adicion,t5
561353984966.0,adicion,t6
563934919848.0,adicion,t5
581095041721.0,adicion,t5
655812139546.0,adicion,t6
710712970048.0,adicion,t4
770164883214.0,adicion,t1
783354188324.0,adicion,t5
874253059212.0,objetivo,t6
900043112631.0,adicion,t6
925109854553.0,adicion,t6
930258578858.0,adicion,t6
942922147301.0,objetivo,t6
944207343670.0,adicion,t5
951833907371.0,objetivo,t1
954346551489.0,adicion,t6
971804804238.0,adicion,t3
985228943069.0,objetivo,t6
998127162417.0,adicion,t6
44519895067.0,objetivo,t4
51157684604.0,adicion,t3
80731981562.0,objetivo,t5
117349913641.0,objetivo,t4
159960385163.0,adicion,t5
172169039721.0,objetivo,t5
174513805592.0,objetivo,t5
197518446199.0,adicion,t1
378800010507.0,objetivo,t6
381296103173.0,objetivo,t5
458469775946.0,adicion,t6
491453986399.0,objetivo,t7
537964346593.0,objetivo,t2
538355750262.0,objetivo,t5
579260573949.0,adicion,t6
631233400812.0,adicion,t7
709009482479.0,objetivo,t6
726927751387.0,adicion,t6
737337126168.0,objetivo,t7
832133941408.0,objetivo,t7
834701250246.0,adicion,t5
982426969505.0,adicion,t6
19280697659.0,objetivo,t6
44839166815.0,adicion,t6
70309883355.0,objetivo,t4
71573351107.0,adicion,t4
90073692929.0,adicion,t6
94314120022.0,objetivo,t5
124037979905.0,objetivo,t6
172105770264.0,objetivo,t6
186229131357.0,objetivo,t4
190133904724.0,adicion,t2
202024738606.0,objetivo,t6
203199897105.0,objetivo,t6
224561387437.0,objetivo,t5
324968622388.0,objetivo,t5
342958837090.0,adicion,t6
343161769878.0,objetivo,t6
381316813611.0,adicion,t1
406198394415.0,objetivo,t6
420110043157.0,adicion,t5
442295582172.0,objetivo,t6
467931570106.0,adicion,t5
501671113916.0,objetivo,t1
529339357986.0,adicion,t6
565377570615.0,adicion,t6
579222046266.0,objetivo,t6
590871267245.0,objetivo,t6
632640585325.0,adicion,t5
769078953405.0,adicion,t1
901216537658.0,adicion,t5
920594835023.0,adicion,t6
928992545446.0,objetivo,t4
929629276750.0,adicion,t6
930694308114.0,adicion,t5
43331016583.0,adicion,t3
97202232874.0,adicion,t5
100484971382.0,adicion,t5
165887831979.0,adicion,t7
171140316557.0,objetivo,t5
175602685644.0,adicion,t5
185726728671.0,adicion,t6
191766881846.0,objetivo,t5
265214064567.0,objetivo,t2
278451525293.0,adicion,t3
353274473887.0,objetivo,t6
364273236889.0,adicion,t5
390723807682.0,adicion,t5
499810721076.0,adicion,t1
508102205317.0,adicion,t6
559300797655.0,adicion,t7
568073105178.0,adicion,t5
583124160454.0,adicion,t6
650117779964.0,adicion,t2
673892209904.0,adicion,t2
674883494425.0,objetivo,t7
688833989792.0,adicion,t5
713652082278.0,objetivo,t5
752438929786.0,objetivo,t5
777314227132.0,adicion,t6
778975889645.0,adicion,t4
820808107840.0,objetivo,t6
824650352956.0,adicion,t5
843418722917.0,adicion,t4
855825037239.0,adicion,t5
888882634408.0,adicion,t6
897780211804.0,adicion,t7
926386670833.0,adicion,t6
939142845908.0,adicion,t3
966822284411.0,adicion,t4
979689410383.0,adicion,t2
12537498680.0,adicion,t6
132111674341.0,adicion,t2
217954247796.0,objetivo,t4
220707294180.0,objetivo,t6
223455175238.0,adicion,t1
264291533642.0,objetivo,t5
416694740907.0,objetivo,t4
435764505166.0,objetivo,t7
445682645823.0,adicion,t5
460470029052.0,adicion,t5
523117837577.0,adicion,t5
556684098451.0,objetivo,t6
590347572250.0,objetivo,t7
623096808568.0,objetivo,t5
623246874825.0,objetivo,t5
647138036197.0,adicion,t4
688716317661.0,adicion,t6
769175044971.0,adicion,t7
778841490181.0,objetivo,t1
834860080135.0,objetivo,t5
881377150053.0,objetivo,t3
882654831087.0,adicion,t6
902243616268.0,objetivo,t4
917812975411.0,adicion,t3
925881247590.0,objetivo,t7
998422095561.0,objetivo,t1
30241933874.0,adicion,t5
32254101475.0,adicion,t4
67817477721.0,objetivo,t6
111627438315.0,objetivo,t6
158077342055.0,objetivo,t5
187496761082.0,adicion,t2
191842050346.0,adicion,t7
206345288389.0,adicion,t5
280289179624.0,adicion,t2
308413679528.0,objetivo,t6
311994387792.0,objetivo,t6
352117220876.0,adicion,t4
394298479896.0,objetivo,t6
441017627397.0,objetivo,t7
456478014963.0,objetivo,t3
533719128190.0,objetivo,t5
573756292598.0,objetivo,t6
641300278831.0,objetivo,t5
746605638179.0,objetivo,t6
801956317211.0,objetivo,t4
806311974181.0,adicion,t4
812006619896.0,adicion,t4
814634564687.0,adicion,t1
829065837057.0,adicion,t5
858766156529.0,objetivo,t6
878486859913.0,adicion,t4
880847407040.0,adicion,t5
912735113922.0,adicion,t6
954084628158.0,adicion,t5
957606856461.0,adicion,t1
996483299588.0,adicion,t5
26672214630.0,objetivo,t6
43146300000.0,objetivo,t5
70519421119.0,adicion,t5
92072780362.0,adicion,t2
97571237395.0,adicion,t6
119970411521.0,adicion,t1
158469307579.0,objetivo,t6
226744697422.0,objetivo,t7
274148843449.0,objetivo,t7
277482182571.0,objetivo,t5
277638517491.0,objetivo,t6
294212039952.0,objetivo,t5
296292682489.0,adicion,t7
329047039950.0,adicion,t4
358392940951.0,adicion,t4
368675513359.0,objetivo,t6
391083080319.0,adicion,t4
464570113443.0,objetivo,t5
510741339274.0,adicion,t5
560955555491.0,adicion,t3
609131740052.0,adicion,t1
660906592474.0,objetivo,t4
690569187496.0,objetivo,t6
735859059819.0,adicion,t5
826002798268.0,adicion,t4
831993458151.0,objetivo,t5
840977172209.0,adicion,t1
993193656670.0,objetivo,t5
5799547127.0,adicion,t4
50901667205.0,adicion,t1
90301621439.0,adicion,t2
96276710334.0,adicion,t6
109253925047.0,adicion,t5
113073613056.0,adicion,t6
126063369769.0,objetivo,t6
133158874442.0,objetivo,t4
149528481207.0,objetivo,t7
154347994574.0,adicion,t4
159458773777.0,adicion,t5
188171552937.0,adicion,t5
349699753027.0,adicion,t7
359276850488.0,objetivo,t4
441614366498.0,adicion,t1
451743842839.0,objetivo,t5
464321607602.0,objetivo,t5
513087466698.0,objetivo,t1
516905612837.0,adicion,t6
545736650135.0,adicion,t3
595589252070.0,adicion,t2
620973877375.0,objetivo,t4
621626489018.0,adicion,t5
648941941131.0,adicion,t5
651762737200.0,objetivo,t6
661676426938.0,adicion,t6
752468433408.0,adicion,t3
859022209143.0,adicion,t5
927573244888.0,adicion,t5
29425668528.0,objetivo,t5
53836803525.0,adicion,t6
80262505060.0,objetivo,t1
91681072610.0,objetivo,t5
133287067112.0,objetivo,t5
169494854675.0,adicion,t4
244515809632.0,adicion,t8
295951581248.0,adicion,t4
331103990099.0,objetivo,t2
408452533367.0,adicion,t5
464524467765.0,adicion,t1
476397066346.0,adicion,t6
511943781825.0,adicion,t5
538821740518.0,adicion,t7
540537760204.0,objetivo,t6
574523460746.0,adicion,t4
635592289407.0,objetivo,t6
